FID,AREA,GRID_CODE,SQFT,ACRES,SQMI,SHAPE_Length,SHAPE_Area
363,20172,3,20172,0.46308541,0.00072357088,263.762681475398,3261.11670064765
364,1042220,5,1042220,23.926081,0.037384499,3624.21567347564,168457.397210776
365,6724,6,6724,0.1543618,0.0002411903,131.86937505891,1086.84167289624
366,107584,6,107584,2.469789,0.003859045,725.486879012585,17393.2109379722
367,470680,14,470680,10.80533,0.01688333,1318.57599169722,76094.7461212657
368,67240,3,67240,1.543618,0.0024119031,527.478763578557,10868.4629528206
369,40344,5,40344,0.92617083,0.001447142,395.405017305256,6522.75476385767
370,26896,6,26896,0.6174472,0.00096476119,263.754906534961,4347.90094163488
371,6724,3,6724,0.1543618,0.0002411903,131.869019308257,1086.83580599424
372,47068,6,47068,1.080533,0.001688333,395.868231170387,7608.09506906103
373,154652,5,154652,3.5503211,0.0055473759,922.880383539293,25000.0366888802
374,275684,5,275684,6.3288341,0.0098888036,1253.01160035463,44569.4475460427
375,33620,14,33620,0.77180898,0.001205952,329.545848141572,5434.1961056252
376,6724,3,6724,0.1543618,0.0002411903,131.886792166158,1087.12879253155
377,6724,5,6724,0.1543618,0.0002411903,131.875779995979,1086.94725646668
378,6724,6,6724,0.1543618,0.0002411903,131.884781526746,1087.09564664666
379,719468,5,719468,16.51671,0.02580736,2242.24120834695,116287.284799849
380,100860,14,100860,2.3154271,0.003617855,790.9758092196,16303.1996504032
381,6724,3,6724,0.1543618,0.0002411903,131.877885215582,1086.98195743893
382,40344,6,40344,0.92617083,0.001447142,329.561853465009,6521.67845902062
383,6724,5,6724,0.1543618,0.0002411903,131.887045858396,1087.13296849632
384,6724,6,6724,0.1543618,0.0002411903,131.870222453146,1086.85564171206
385,161376,6,161376,3.7046831,0.005788567,988.6498323837,26084.7920694446
386,107584,6,107584,2.469789,0.003859045,725.993621291129,17393.0438779321
387,141204,5,141204,3.2415979,0.0050649969,725.235435530617,22828.7779595021
388,107584,6,107584,2.469789,0.003859045,659.602128449148,17389.4717397705
389,47068,3,47068,1.080533,0.001688333,395.863865152066,7607.91515435971
390,67240,3,67240,1.543618,0.0024119031,461.692453731995,10869.4607193025
391,215168,3,215168,4.9395781,0.00771809,1186.72893821808,34788.3044248639
392,6724,6,6724,0.1543618,0.0002411903,131.878485997633,1086.99186129262
393,134480,3,134480,3.0872359,0.0048238062,659.357828441284,21737.5856225424
394,6724,6,6724,0.1543618,0.0002411903,131.871556519127,1086.87763309411
395,13448,5,13448,0.3087236,0.00048238059,197.679469509473,2173.74757735759
396,87412,6,87412,2.0067029,0.003135473,659.698998273211,14133.1384792962
397,134480,5,134480,3.0872359,0.0048238062,857.584779169073,21739.5230102518
398,389992,6,389992,8.9529848,0.01398904,1912.30059894381,63041.4304031324
399,827052,3,827052,18.9865,0.029666411,1976.73005150501,133711.266739165
400,13448,3,13448,0.3087236,0.00048238059,197.700292405021,2174.20249125624
401,40344,1,40344,0.92617083,0.001447142,329.808288086738,6521.34896998537
402,168100,5,168100,3.859045,0.0060297581,857.332442475204,27174.4955157467
403,6724,5,6724,0.1543618,0.0002411903,131.872760396461,1086.89747732138
404,1270836,3,1270836,29.174379,0.045584969,2768.08718606932,205428.277863587
405,40344,6,40344,0.92617083,0.001447142,395.654909093057,6522.58749393149
406,6724,6,6724,0.1543618,0.0002411903,131.871860445064,1086.88264582241
407,793432,6,793432,18.214701,0.028460501,3562.80988489233,128269.102992297
408,6724,5,6724,0.1543618,0.0002411903,131.859558931573,1086.67987302369
409,6724,3,6724,0.1543618,0.0002411903,131.886478735232,1087.12362243235
410,255512,6,255512,5.8657479,0.0091652311,1185.8644342053,41304.1040719022
411,13448,3,13448,0.3087236,0.00048238059,197.955515449208,2174.21098595736
412,221892,5,221892,5.0939388,0.0079592792,1318.33939465524,35860.252170688
413,497576,5,497576,11.4228,0.017848101,2044.11358275861,80426.9902113606
414,121032,14,121032,2.778512,0.0043414249,593.243621960891,19560.4371730883
415,6724,6,6724,0.1543618,0.0002411903,131.87274781944,1086.89727410276
416,6724,5,6724,0.1543618,0.0002411903,131.88616558829,1087.1184607772
417,20172,6,20172,0.46308541,0.00072357088,263.506421679113,3261.08212722846
418,60516,6,60516,1.389256,0.002170712,461.47435920309,9784.07418608755
419,80688,1,80688,1.852342,0.002894284,527.539990619247,13045.1871352073
420,13448,5,13448,0.3087236,0.00048238059,197.664388707203,2173.4161541474
421,87412,6,87412,2.0067029,0.003135473,791.790361412065,14131.2646879243
422,6724,6,6724,0.1543618,0.0002411903,131.887917163815,1087.14734069479
423,9843936,5,9843936,225.9857,0.35310271,19912.8937715235,1590828.16759931
424,154652,14,154652,3.5503211,0.0055473759,725.363748234431,24994.2554226961
425,40344,11,40344,0.92617083,0.001447142,329.555949255451,6521.44271560657
426,47068,5,47068,1.080533,0.001688333,395.912727217049,7609.80602260295
427,6724,6,6724,0.1543618,0.0002411903,131.871742204998,1086.88069381163
428,1580140,3,1580140,36.275021,0.056679718,3362.78199288445,255366.229224567
429,13448,14,13448,0.3087236,0.00048238059,197.683214176471,2173.82762024573
430,6724,3,6724,0.1543618,0.0002411903,131.874788412369,1086.93091192879
431,6724,3,6724,0.1543618,0.0002411903,131.885211208294,1087.10273311696
432,6724,6,6724,0.1543618,0.0002411903,131.862290728614,1086.72490379849
433,26896,6,26896,0.6174472,0.00096476119,263.776606874828,4348.61492050623
434,6724,1,6724,0.1543618,0.0002411903,131.863193826253,1086.73978624518
435,6724,14,6724,0.1543618,0.0002411903,131.887449825796,1087.13963529074
436,497576,5,497576,11.42277,0.01784808,2043.86823332237,80428.3032871013
437,228616,3,228616,5.248301,0.0082004704,1253.41212867316,36953.4346677471
438,47068,5,47068,1.080533,0.001688333,461.643210200321,7607.00589323791
439,168100,3,168100,3.859045,0.0060297581,988.688269933004,27173.8155380794
440,26896,6,26896,0.6174472,0.00096476119,330.062825178702,4347.55933254713
441,13448,6,13448,0.3087236,0.00048238059,197.698273941808,2174.15968179274
442,53792,11,53792,1.234894,0.001929522,527.547230989651,8697.02259162348
443,13448,6,13448,0.3087236,0.00048238059,197.923315309714,2173.50272578397
444,13448,5,13448,0.3087236,0.00048238059,197.688294959723,2173.93930417738
445,531196,5,531196,12.19458,0.019054029,2109.29630964841,85852.1798890516
446,33620,6,33620,0.77180898,0.001205952,395.367654953611,5434.59882166646
447,33620,6,33620,0.77180898,0.001205952,329.83695265464,5435.39865447705
448,20172,14,20172,0.46308541,0.00072357088,263.746580511468,3260.71284776029
449,6724,6,6724,0.1543618,0.0002411903,131.874221042863,1086.92155457636
450,6724,6,6724,0.1543618,0.0002411903,131.867157401466,1086.80511337482
451,40344,5,40344,0.92617083,0.001447142,329.813693215529,6521.55729520829
452,13448,6,13448,0.3087236,0.00048238059,197.943498265622,2173.9458869032
453,13448,6,13448,0.3087236,0.00048238059,197.941602025664,2173.9066359687
454,1607036,5,1607036,36.892471,0.057644479,4087.97358019417,259726.207694399
455,53792,14,53792,1.234894,0.001929522,461.731523888709,8697.0567459558
456,13448,6,13448,0.3087236,0.00048238059,197.947720010598,2174.04125224885
457,1042220,5,1042220,23.9261,0.037384499,3363.0861284575,168489.917436388
458,121032,6,121032,2.778512,0.0043414249,790.995757488866,19564.866424674
459,40344,14,40344,0.92617083,0.001447142,329.817879732596,6521.72715170652
460,40344,6,40344,0.92617083,0.001447142,395.354848213798,6521.09945119517
461,100860,6,100860,2.3154271,0.003617855,791.007667574846,16304.4984021044
462,20172,6,20172,0.46308541,0.00072357088,263.733400031497,3260.39442275085
463,154652,3,154652,3.5503211,0.0055473759,923.458135368087,25003.7144624137
464,20172,6,20172,0.46308541,0.00072357088,263.761656287321,3261.09229571721
465,40344,6,40344,0.92617083,0.001447142,395.61615700137,6521.30977956025
466,26896,6,26896,0.6174472,0.00096476119,263.752730930566,4347.82930857862
467,6724,5,6724,0.1543618,0.0002411903,131.875925734605,1086.9496590534
468,174824,1,174824,4.0134072,0.0062709479,922.887255957927,28261.3795348265
469,33620,2,33620,0.77180898,0.001205952,329.794314836164,5433.99063670952
470,20172,14,20172,0.46308541,0.00072357088,263.768914917192,3261.27505072339
471,13448,6,13448,0.3087236,0.00048238059,197.929925337656,2173.64867083088
472,127756,5,127756,2.932874,0.004582616,791.254148800499,20651.9615877582
473,73964,6,73964,1.69798,0.002653094,527.23317370618,11955.7442274584
474,73964,3,73964,1.69798,0.002653094,527.259954213981,11956.9460007626
475,6724,6,6724,0.1543618,0.0002411903,131.876836185363,1086.96466457675
476,168100,3,168100,3.859045,0.0060297581,989.395405840525,27170.6126442662
477,6724,3,6724,0.1543618,0.0002411903,131.884851370945,1087.09679489076
478,20172,6,20172,0.46308541,0.00072357088,263.482027587058,3260.48179359957
479,3456136,5,3456136,79.341957,0.1239718,8639.79238304735,558726.36202752
480,6724,3,6724,0.1543618,0.0002411903,131.876700858435,1086.96243175679
481,26896,6,26896,0.6174472,0.00096476119,329.550921763231,4347.49670174202
482,6724,2,6724,0.1543618,0.0002411903,131.873288140418,1086.90617454746
483,26896,3,26896,0.6174472,0.00096476119,329.83890727118,4348.36807192036
484,80688,6,80688,1.852342,0.002894284,659.11424295643,13042.9787187912
485,107584,3,107584,2.469789,0.003859045,659.422882296063,17393.4946999197
486,40344,5,40344,0.92617083,0.001447142,395.619228280857,6521.42429569118
487,33620,6,33620,0.77180898,0.001205952,329.819450523507,5434.82914116478
488,275684,6,275684,6.3288341,0.0098888036,1384.65714912089,44570.5624989542
489,6724,5,6724,0.1543618,0.0002411903,131.876989427186,1086.96718728672
490,6724,5,6724,0.1543618,0.0002411903,131.877799798124,1086.98055755505
491,73964,4,73964,1.69798,0.002653094,461.688216559587,11956.19380718
492,289132,6,289132,6.637558,0.01037118,1714.40739414946,46739.9158065152
493,1069116,14,1069116,24.54353,0.038349271,3230.04903546216,172822.265546154
494,100860,6,100860,2.3154271,0.003617855,922.942150260799,16306.5794109497
495,127756,5,127756,2.932874,0.004582616,658.922660863348,20655.3370479865
496,47068,3,47068,1.080533,0.001688333,461.688043635163,7608.48258735627
497,26896,6,26896,0.6174472,0.00096476119,263.753876032727,4347.86207681131
498,665676,5,665676,15.28182,0.02387784,2771.13532267009,107603.821661139
499,13448,5,13448,0.3087236,0.00048238059,197.705178731662,2174.3122204043
500,6724,5,6724,0.1543618,0.0002411903,131.880373361489,1087.0229766227
501,33620,14,33620,0.77180898,0.001205952,329.589406680995,5435.6401231218
502,107584,5,107584,2.469789,0.003859045,725.240414097236,17393.6194662461
503,6724,3,6724,0.1543618,0.0002411903,131.880424974004,1087.02382813342
504,40344,5,40344,0.92617083,0.001447142,329.519160042791,6519.98790575049
505,974980,6,974980,22.38246,0.034972589,3955.80062170581,157631.542281213
506,6724,5,6724,0.1543618,0.0002411903,131.880613943855,1087.02694265746
507,6724,6,6724,0.1543618,0.0002411903,131.877363286404,1086.97335663778
508,6724,5,6724,0.1543618,0.0002411903,131.881215934949,1087.03686089326
509,6724,5,6724,0.1543618,0.0002411903,131.880445646677,1087.02416828818
510,114308,5,114308,2.624151,0.0041002361,659.043695644489,18473.5824747898
511,20172,5,20172,0.46308541,0.00072357088,263.523077090601,3261.49048762278
512,114308,5,114308,2.624151,0.0041002361,593.33094822582,18479.1635778916
513,53792,14,53792,1.234894,0.001929522,395.657358753487,8696.90315073115
514,1169976,5,1169976,26.85895,0.041967109,2505.67474455111,189134.498890685
515,181548,6,181548,4.167768,0.0065121381,856.837194939703,29349.4240390928
516,141204,3,141204,3.2415979,0.0050649969,1054.62223390283,22820.2800077575
517,6724,3,6724,0.1543618,0.0002411903,131.868120548581,1086.82099120965
518,6724,6,6724,0.1543618,0.0002411903,131.882908725397,1087.06477197734
519,100860,6,100860,2.3154271,0.003617855,659.815392870619,16300.6028060357
520,6724,3,6724,0.1543618,0.0002411903,131.886058748407,1087.11669872204
521,33620,14,33620,0.77180898,0.001205952,329.594718864967,5435.81424589007
522,60516,5,60516,1.389256,0.002170712,461.453778805007,9783.19406531545
523,558092,3,558092,12.81203,0.020018799,2110.55200139248,90219.5184980706
524,6724,1,6724,0.1543618,0.0002411903,131.862604375911,1086.73007091998
525,194996,14,194996,4.4764919,0.0069945189,1187.46693874843,31525.600108361
526,26896,3,26896,0.6174472,0.00096476119,263.7357208738,4347.26842876063
527,161376,6,161376,3.7046831,0.005788567,857.61960882494,26089.4284556532
528,114308,14,114308,2.624151,0.0041002361,659.157638937711,18480.0064699281
529,20172,6,20172,0.46308541,0.00072357088,263.990219038745,3260.44189707372
530,147928,14,147928,3.3959601,0.005306188,725.483687159944,23915.4473995366
531,6724,6,6724,0.1543618,0.0002411903,131.86340906972,1086.74332879257
532,107584,5,107584,2.469789,0.003859045,659.429990880839,17393.8671046773
533,1102736,5,1102736,25.315331,0.039555199,3889.81182623736,178270.041207228
534,26896,5,26896,0.6174472,0.00096476119,263.764600298637,4348.22064463323
535,33620,5,33620,0.77180898,0.001205952,329.534524629408,5433.82804128758
536,13448,3,13448,0.3087236,0.00048238059,197.953711635573,2174.17265199192
537,80688,6,80688,1.852342,0.002894284,593.353647528022,13045.1342776984
538,6724,2,6724,0.1543618,0.0002411903,131.872775744424,1086.89772470999
539,174824,6,174824,4.0134072,0.0062709479,1317.15986948952,28257.6676873341
540,26896,3,26896,0.6174472,0.00096476119,263.743076839251,4347.50933271534
541,94136,5,94136,2.1610651,0.0033766639,593.805983196016,15216.3589935346
542,40344,6,40344,0.92617083,0.001447142,395.595136763557,6520.63342770696
543,6724,5,6724,0.1543618,0.0002411903,131.884451509698,1087.09020294569
544,47068,6,47068,1.080533,0.001688333,395.660992881655,7609.91977572654
545,168100,5,168100,3.859045,0.0060297581,725.25016632937,27178.2396249547
546,194996,5,194996,4.4764919,0.0069945189,790.945561585499,31517.1677665091
547,26896,5,26896,0.6174472,0.00096476119,263.744287173504,4347.54923526263
548,26896,6,26896,0.6174472,0.00096476119,329.809822443226,4347.59874492081
549,87412,14,87412,2.0067029,0.003135473,593.858327965652,14131.9816967352
550,6724,6,6724,0.1543618,0.0002411903,131.869628732335,1086.84585148842
551,13448,3,13448,0.3087236,0.00048238059,197.674691147814,2173.64190889121
552,6724,6,6724,0.1543618,0.0002411903,131.88484559943,1087.09670271932
553,1183424,9,1183424,27.167681,0.0424495,2240.54086949082,191289.866292879
554,33620,5,33620,0.77180898,0.001205952,395.626901783533,5434.73522368393
555,268960,6,268960,6.1744719,0.0096476125,1319.112028835,43484.4637796224
556,47068,6,47068,1.080533,0.001688333,395.612921454593,7608.07288444029
557,53792,14,53792,1.234894,0.001929522,461.415966033315,8694.75107565023
558,6724,6,6724,0.1543618,0.0002411903,131.884907643388,1087.09771918224
559,20172,11,20172,0.46308541,0.00072357088,263.742174227032,3260.60313709019
560,6724,6,6724,0.1543618,0.0002411903,131.885633985017,1087.10969694599
561,6724,2,6724,0.1543618,0.0002411903,131.877994862895,1086.98376728402
562,67240,11,67240,1.543618,0.0024119031,527.491195732837,10868.9894528368
563,6724,6,6724,0.1543618,0.0002411903,131.871514583658,1086.87693828303
564,20172,5,20172,0.46308541,0.00072357088,263.776227023159,3261.45087615071
565,107584,4,107584,2.469789,0.003859045,857.301672139565,17390.4225341261
566,13448,5,13448,0.3087236,0.00048238059,197.958096746424,2174.26992823885
567,87412,6,87412,2.0067029,0.003135473,659.385960472716,14130.6169589283
568,40344,6,40344,0.92617083,0.001447142,461.421272809015,6521.21640771453
569,6724,6,6724,0.1543618,0.0002411903,131.87376640006,1086.91406306313
570,40344,5,40344,0.92617083,0.001447142,395.654983411161,6522.59974006778
571,13448,5,13448,0.3087236,0.00048238059,197.944774976376,2173.97324386327
572,19486150,3,19486150,447.34052,0.69896948,27426.6086373081,3148834.19910168
573,6724,3,6724,0.1543618,0.0002411903,131.871762198429,1086.88102293339
574,47068,3,47068,1.080533,0.001688333,461.687374363298,7608.46026510271
575,6724,5,6724,0.1543618,0.0002411903,131.885858828676,1087.1133965069
576,6724,5,6724,0.1543618,0.0002411903,131.888686797476,1087.16002320988
577,53792,6,53792,1.234894,0.001929522,461.629837652972,8693.21787696445
578,121032,5,121032,2.778512,0.0043414249,857.585241155437,19565.4924956532
579,1425488,6,1425488,32.724701,0.05113234,4153.26174915126,230469.737991143
580,161376,6,161376,3.7046831,0.005788567,857.051766978824,26085.8834719825
581,6724,3,6724,0.1543618,0.0002411903,131.871941352329,1086.88398248946
582,67240,6,67240,1.543618,0.0024119031,527.28668527293,10871.0563595953
583,6724,6,6724,0.1543618,0.0002411903,131.860195889732,1086.69037530762
584,73964,5,73964,1.69798,0.002653094,527.769479940939,11956.9220647734
585,53792,6,53792,1.234894,0.001929522,527.738447227897,8694.92821987319
586,6724,6,6724,0.1543618,0.0002411903,131.885929948916,1087.1145753816
587,33620,6,33620,0.77180898,0.001205952,395.628089738166,5434.75895133851
588,73964,3,73964,1.69798,0.002653094,593.596962514017,11957.5790477489
589,67240,5,67240,1.543618,0.0024119031,593.754201762313,10866.9498214671
590,47068,6,47068,1.080533,0.001688333,527.250230997245,7608.68840011715
591,40344,14,40344,0.92617083,0.001447142,395.383502830794,6522.04994676934
592,484128,14,484128,11.11405,0.0173657,2242.52128944466,78268.8948477432
593,369820,3,369820,8.4898987,0.01326547,1319.45935595846,59776.4745584615
594,141204,6,141204,3.2415979,0.0050649969,1120.43499881816,22820.6999144045
595,33620,5,33620,0.77180898,0.001205952,329.587412726492,5435.56797201449
596,6724,6,6724,0.1543618,0.0002411903,131.872376886801,1086.89115602901
597,154652,14,154652,3.5503211,0.0055473759,791.027321175331,25001.5057451097
598,107584,6,107584,2.469789,0.003859045,725.446864637279,17391.2818680612
599,67240,14,67240,1.543618,0.0024119031,461.719761831774,10870.7611733435
600,40344,5,40344,0.92617083,0.001447142,395.877108048091,6521.51069544041
601,13448,11,13448,0.3087236,0.00048238059,197.693961286305,2174.06366477532
602,268960,14,268960,6.1744719,0.0096476125,1516.28396017536,43468.838347378
603,100860,6,100860,2.3154271,0.003617855,724.993676325049,16306.871126362
